Date,Open,High,Low,Close,Adj Close,Volume
2022-09-26,26.399999618530273,26.399999618530273,25.68000030517578,25.709999084472656,24.709999084472656,3830900
2022-09-27,26.06999969482422,26.09000015258789,25.739999771118164,25.920000076293945,24.911832809448242,8402600
2022-09-28,25.899999618530273,25.899999618530273,25.260000228881836,25.3799991607666,24.39283561706543,8197600
2022-09-29,25.100000381469727,25.43000030517578,24.959999084472656,25.31999969482422,24.335168838500977,6750800
2022-09-30,25.260000228881836,25.34000015258789,24.969999313354492,25.1200008392334,24.1429500579834,6241400
2022-10-03,25.510000228881836,26.270000457763672,25.3799991607666,25.760000228881836,24.758054733276367,10114800
2022-10-04,26.229999542236328,26.459999084472656,25.030000686645508,25.219999313354492,24.239057540893555,7387700
2022-10-05,25.40999984741211,25.40999984741211,24.389999389648438,24.600000381469727,23.64317512512207,11602000
2022-10-06,24.739999771118164,24.950000762939453,24.459999084472656,24.75,23.78734016418457,7747700
2022-10-07,24.770000457763672,24.969999313354492,24.299999237060547,24.5,23.54706382751465,7688700
2022-10-10,24.600000381469727,25.75,24.459999084472656,25.68000030517578,24.681167602539062,11259500
2022-10-11,25.600000381469727,25.670000076293945,24.6299991607666,24.6299991607666,23.672006607055664,9309900
2022-10-13,24.299999237060547,25.059999465942383,24.1299991607666,24.770000457763672,23.806562423706055,9806200
2022-10-14,24.84000015258789,25.040000915527344,24.079999923706055,24.239999771118164,23.297176361083984,6768100
2022-10-17,24.34000015258789,24.940000534057617,24.239999771118164,24.75,23.78734016418457,5252700
2022-10-18,24.959999084472656,25.59000015258789,24.920000076293945,25.440000534057617,24.450502395629883,9740200
2022-10-19,25.389999389648438,25.739999771118164,25.229999542236328,25.68000030517578,24.681167602539062,6407400
2022-10-20,25.75,26.350000381469727,25.34000015258789,25.479999542236328,24.48894500732422,10878300
2022-10-21,25.399999618530273,26.0,25.149999618530273,25.75,24.748443603515625,7496400
2022-10-24,25.469999313354492,26.43000030517578,25.469999313354492,26.010000228881836,24.99833106994629,7674000
2022-10-25,26.190000534057617,26.43000030517578,25.510000228881836,25.899999618530273,24.892608642578125,8034900
2022-10-26,25.690000534057617,25.690000534057617,24.739999771118164,24.790000915527344,23.82578468322754,10249900
2022-10-27,24.8799991607666,25.329999923706055,24.479999542236328,24.93000030517578,23.960338592529297,5251300
2022-10-28,24.799999237060547,26.030000686645508,24.68000030517578,25.790000915527344,24.786890029907227,7182600
2022-10-31,25.790000915527344,25.950000762939453,24.65999984741211,24.959999084472656,23.98917007446289,9900400
2022-11-01,25.049999237060547,25.18000030517578,24.3700008392334,24.899999618530273,23.93150520324707,8303800
2022-11-03,24.780000686645508,25.200000762939453,24.280000686645508,24.93000030517578,23.960338592529297,6527000
2022-11-04,25.25,25.81999969482422,25.170000076293945,25.559999465942383,24.565834045410156,6595200
2022-11-07,25.6200008392334,25.850000381469727,25.1299991607666,25.399999618530273,24.412057876586914,5171400
2022-11-08,25.280000686645508,25.770000457763672,24.899999618530273,25.469999313354492,24.479333877563477,7530100
2022-11-09,25.280000686645508,26.290000915527344,25.280000686645508,25.329999923706055,24.34477996826172,6463100
2022-11-10,24.969999313354492,25.600000381469727,24.40999984741211,24.84000015258789,23.873838424682617,9814100
2022-11-11,24.950000762939453,27.860000610351562,24.709999084472656,27.799999237060547,26.718708038330078,16192100
2022-11-14,28.0,28.0,26.149999618530273,26.940000534057617,25.89215850830078,12829900
2022-11-16,25.600000381469727,26.459999084472656,25.479999542236328,25.709999084472656,24.709999084472656,12054100
2022-11-17,24.40999984741211,24.40999984741211,23.559999465942383,23.940000534057617,23.940000534057617,13478200
2022-11-18,24.139999389648438,24.299999237060547,23.010000228881836,23.059999465942383,23.059999465942383,13314300
2022-11-21,23.399999618530273,23.799999237060547,23.1299991607666,23.479999542236328,23.479999542236328,5738100
2022-11-22,23.559999465942383,24.100000381469727,23.06999969482422,23.280000686645508,23.280000686645508,6523600
2022-11-23,23.110000610351562,23.440000534057617,22.90999984741211,23.239999771118164,23.239999771118164,4852800
2022-11-24,23.43000030517578,23.950000762939453,23.209999084472656,23.6299991607666,23.6299991607666,4495600
2022-11-25,23.600000381469727,24.06999969482422,23.1299991607666,23.31999969482422,23.31999969482422,4324300
2022-11-28,23.360000610351562,23.469999313354492,22.729999542236328,22.75,22.75,6168600
2022-11-29,22.84000015258789,23.0,22.43000030517578,22.459999084472656,22.459999084472656,5865200
2022-11-30,22.549999237060547,22.549999237060547,21.469999313354492,22.049999237060547,22.049999237060547,11784100
2022-12-01,21.989999771118164,22.420000076293945,21.510000228881836,21.56999969482422,21.56999969482422,8127500
2022-12-02,21.65999984741211,23.219999313354492,21.3799991607666,22.219999313354492,22.219999313354492,8548100
2022-12-05,22.309999465942383,22.56999969482422,21.209999084472656,21.350000381469727,21.350000381469727,8554400
2022-12-06,21.559999465942383,21.670000076293945,20.639999389648438,20.780000686645508,20.780000686645508,8704200
2022-12-07,20.75,21.739999771118164,20.579999923706055,21.459999084472656,21.459999084472656,9722000
2022-12-08,21.450000762939453,21.649999618530273,21.059999465942383,21.190000534057617,21.190000534057617,6757200
2022-12-09,21.309999465942383,21.719999313354492,21.030000686645508,21.110000610351562,21.110000610351562,6127600
2022-12-12,21.100000381469727,21.229999542236328,20.5,20.889999389648438,20.889999389648438,7187900
2022-12-13,20.950000762939453,21.549999237060547,20.56999969482422,20.6299991607666,20.6299991607666,11911700
2022-12-14,20.579999923706055,20.760000228881836,20.030000686645508,20.520000457763672,20.520000457763672,12061100
2022-12-15,20.43000030517578,20.850000381469727,20.239999771118164,20.530000686645508,20.530000686645508,8424600
2022-12-16,20.559999465942383,21.149999618530273,20.309999465942383,20.420000076293945,20.420000076293945,14253500
2022-12-19,20.520000457763672,20.989999771118164,20.18000030517578,20.399999618530273,20.399999618530273,7398800
2022-12-20,20.219999313354492,20.93000030517578,20.219999313354492,20.670000076293945,20.670000076293945,8274400
2022-12-21,20.760000228881836,20.84000015258789,20.049999237060547,20.239999771118164,20.239999771118164,9432300
2022-12-22,20.31999969482422,20.940000534057617,20.15999984741211,20.889999389648438,20.889999389648438,5999200
2022-12-23,20.969999313354492,21.3799991607666,20.6299991607666,21.110000610351562,21.110000610351562,8709800
2022-12-26,21.190000534057617,21.239999771118164,20.75,21.040000915527344,21.040000915527344,2895100
2022-12-27,21.1200008392334,21.25,20.770000457763672,21.059999465942383,21.059999465942383,4496900
2022-12-28,21.1299991607666,21.75,21.1299991607666,21.639999389648438,21.639999389648438,6173200
2022-12-29,21.729999542236328,22.100000381469727,21.579999923706055,21.989999771118164,21.989999771118164,6171000
2023-01-02,21.989999771118164,22.030000686645508,21.149999618530273,21.450000762939453,21.450000762939453,3552200
2023-01-03,21.459999084472656,21.690000534057617,20.989999771118164,20.989999771118164,20.989999771118164,8052700
2023-01-04,21.239999771118164,21.450000762939453,20.780000686645508,21.299999237060547,21.299999237060547,7129800
2023-01-05,21.40999984741211,22.170000076293945,20.950000762939453,22.100000381469727,22.100000381469727,9633400
2023-01-06,22.25,22.450000762939453,21.829999923706055,22.209999084472656,22.209999084472656,5562700
2023-01-09,21.93000030517578,23.020000457763672,21.920000076293945,22.8799991607666,22.8799991607666,8526700
2023-01-10,22.780000686645508,22.799999237060547,22.34000015258789,22.649999618530273,22.649999618530273,7712600
2023-01-11,22.280000686645508,22.59000015258789,21.719999313354492,22.40999984741211,22.40999984741211,12433600
2023-01-12,22.40999984741211,22.6200008392334,22.040000915527344,22.510000228881836,22.510000228881836,3466000
