Date,Open,High,Low,Close,Adj Close,Volume
2022-09-26,5.340000152587891,5.340000152587891,4.920000076293945,4.960000038146973,4.960000038146973,498100
2022-09-27,4.909999847412109,5.320000171661377,4.880000114440918,5.289999961853027,5.289999961853027,942900
2022-09-28,5.239999771118164,5.449999809265137,5.179999828338623,5.449999809265137,5.449999809265137,1031900
2022-09-29,5.369999885559082,5.519999980926514,5.110000133514404,5.429999828338623,5.429999828338623,483900
2022-09-30,5.380000114440918,5.840000152587891,5.380000114440918,5.699999809265137,5.699999809265137,821600
2022-10-03,6.0,6.349999904632568,5.860000133514404,6.300000190734863,6.300000190734863,1410600
2022-10-04,6.400000095367432,6.559999942779541,6.150000095367432,6.21999979019165,6.21999979019165,1495800
2022-10-05,6.269999980926514,6.320000171661377,5.920000076293945,6.150000095367432,6.150000095367432,1144900
2022-10-06,6.199999809265137,6.28000020980835,5.900000095367432,6.199999809265137,6.199999809265137,1212400
2022-10-07,6.159999847412109,6.260000228881836,5.880000114440918,5.889999866485596,5.889999866485596,942400
2022-10-10,5.949999809265137,6.150000095367432,5.690000057220459,5.78000020980835,5.78000020980835,576800
2022-10-11,5.75,5.769999980926514,5.440000057220459,5.650000095367432,5.650000095367432,1006600
2022-10-13,5.630000114440918,5.739999771118164,5.440000057220459,5.699999809265137,5.699999809265137,610100
2022-10-14,5.699999809265137,6.010000228881836,5.489999771118164,5.650000095367432,5.650000095367432,661100
2022-10-17,5.670000076293945,5.829999923706055,5.329999923706055,5.329999923706055,5.329999923706055,813800
2022-10-18,5.400000095367432,5.489999771118164,5.119999885559082,5.150000095367432,5.150000095367432,928800
2022-10-19,5.190000057220459,5.25,4.960000038146973,5.25,5.25,818900
2022-10-20,5.260000228881836,5.289999961853027,4.960000038146973,5.050000190734863,5.050000190734863,839000
2022-10-21,4.989999771118164,5.28000020980835,4.949999809265137,5.139999866485596,5.139999866485596,1313200
2022-10-24,5.039999961853027,5.150000095367432,4.909999847412109,5.03000020980835,5.03000020980835,964700
2022-10-25,5.010000228881836,5.210000038146973,4.949999809265137,5.03000020980835,5.03000020980835,558500
2022-10-26,5.019999980926514,5.050000190734863,4.710000038146973,4.900000095367432,4.900000095367432,1313200
2022-10-27,4.949999809265137,5.170000076293945,4.900000095367432,5.050000190734863,5.050000190734863,1223900
2022-10-28,5.039999961853027,5.170000076293945,4.96999979019165,5.110000133514404,5.110000133514404,339100
2022-10-31,5.199999809265137,5.900000095367432,5.110000133514404,5.78000020980835,5.78000020980835,1443600
2022-11-01,5.880000114440918,6.130000114440918,5.53000020980835,5.920000076293945,5.920000076293945,912000
2022-11-03,5.769999980926514,6.050000190734863,5.579999923706055,6.039999961853027,6.039999961853027,950500
2022-11-04,6.050000190734863,6.300000190734863,5.730000019073486,5.849999904632568,5.849999904632568,1540600
2022-11-07,5.739999771118164,6.0,5.599999904632568,5.800000190734863,5.800000190734863,521200
2022-11-08,5.800000190734863,6.099999904632568,5.670000076293945,6.03000020980835,6.03000020980835,1187700
