Date,Open,High,Low,Close,Adj Close,Volume
2022-09-26,30.139999389648438,30.139999389648438,29.059999465942383,29.280000686645508,29.088632583618164,272000
2022-09-27,28.809999465942383,29.100000381469727,28.729999542236328,28.8700008392334,28.681312561035156,488800
2022-09-28,28.889999389648438,29.18000030517578,28.600000381469727,29.010000228881836,28.820398330688477,456000
2022-09-29,28.709999084472656,29.520000457763672,28.549999237060547,29.079999923706055,28.88994026184082,1275400
2022-09-30,29.040000915527344,29.780000686645508,28.780000686645508,29.540000915527344,29.346933364868164,571100
2022-10-03,29.8700008392334,31.549999237060547,29.8700008392334,31.420000076293945,31.214645385742188,1985000
2022-10-04,31.670000076293945,32.11000061035156,31.030000686645508,31.5,31.29412269592285,906900
2022-10-05,31.510000228881836,32.16999816894531,31.3799991607666,31.510000228881836,31.304058074951172,570100
2022-10-06,31.510000228881836,32.16999816894531,31.510000228881836,31.979999542236328,31.770986557006836,909900
2022-10-07,31.700000762939453,32.38999938964844,31.6299991607666,32.0099983215332,31.80078887939453,1575900
2022-10-10,32.0099983215332,32.84000015258789,31.84000015258789,32.209999084472656,31.999481201171875,996000
2022-10-11,32.099998474121094,32.459999084472656,31.459999084472656,32.459999084472656,32.24784851074219,1189000
2022-10-13,31.850000381469727,32.689998626708984,31.510000228881836,32.599998474121094,32.386932373046875,689900
2022-10-14,32.529998779296875,33.97999954223633,32.45000076293945,33.619998931884766,33.400264739990234,3176200
2022-10-17,33.900001525878906,34.47999954223633,33.650001525878906,33.88999938964844,33.66850280761719,943600
2022-10-18,34.2599983215332,35.0,34.11000061035156,34.38999938964844,34.16523361206055,1418600
2022-10-19,34.380001068115234,34.709999084472656,33.5099983215332,33.91999816894531,33.69830322265625,1109300
2022-10-20,34.119998931884766,34.4900016784668,33.869998931884766,34.27000045776367,34.0460205078125,752100
2022-10-21,34.27000045776367,34.7400016784668,34.18000030517578,34.54999923706055,34.324188232421875,1501900
2022-10-24,34.20000076293945,34.630001068115234,34.0,34.439998626708984,34.214908599853516,604800
2022-10-25,34.38999938964844,34.400001525878906,33.599998474121094,33.79999923706055,33.5790901184082,533700
2022-10-26,33.529998779296875,33.959999084472656,32.90999984741211,33.290000915527344,33.072425842285156,1147400
2022-10-27,33.290000915527344,34.4900016784668,32.90999984741211,34.400001525878906,34.1751708984375,2547400
2022-10-28,34.13999938964844,35.150001525878906,33.939998626708984,34.9900016784668,34.761314392089844,1867800
2022-10-31,34.470001220703125,36.65999984741211,34.27000045776367,36.52000045776367,36.281314849853516,1617200
2022-11-01,35.93000030517578,36.33000183105469,34.38999938964844,35.5,35.26797866821289,2736700
2022-11-03,35.439998626708984,35.97999954223633,35.09000015258789,35.41999816894531,35.188499450683594,1109100
2022-11-04,35.79999923706055,35.83000183105469,34.75,35.0099983215332,34.78118133544922,1351900
2022-11-07,34.84000015258789,35.02000045776367,34.09000015258789,34.310001373291016,34.085758209228516,672800
2022-11-08,34.0099983215332,35.63999938964844,34.0099983215332,35.06999969482422,34.840789794921875,1741300
2022-11-09,34.88999938964844,35.470001220703125,34.56999969482422,34.939998626708984,34.711639404296875,639600
2022-11-10,34.41999816894531,34.41999816894531,31.889999389648438,32.5,32.2875862121582,2081100
2022-11-11,32.5,32.70000076293945,31.40999984741211,32.16999816894531,31.959741592407227,2138800
2022-11-14,32.5,33.0,32.22999954223633,32.59000015258789,32.37699890136719,1111100
2022-11-16,32.66999816894531,32.709999084472656,31.209999084472656,31.469999313354492,31.264318466186523,1432200
2022-11-17,30.950000762939453,31.149999618530273,29.81999969482422,30.860000610351562,30.658306121826172,2273000
2022-11-18,31.040000915527344,31.809999465942383,30.700000762939453,30.920000076293945,30.717914581298828,877700
2022-11-21,31.09000015258789,31.84000015258789,30.1200008392334,31.489999771118164,31.284189224243164,981100
2022-11-22,31.540000915527344,31.700000762939453,30.709999084472656,30.969999313354492,30.76758575439453,551200
2022-11-23,30.690000534057617,31.09000015258789,30.469999313354492,30.700000762939453,30.499353408813477,1265500
2022-11-24,30.899999618530273,32.54999923706055,30.8799991607666,32.349998474121094,32.13856506347656,668600
2022-11-25,32.20000076293945,32.20000076293945,31.020000457763672,31.170000076293945,30.966279983520508,600400
2022-11-28,31.170000076293945,31.440000534057617,30.790000915527344,30.950000762939453,30.747718811035156,806900
2022-11-29,31.170000076293945,31.8700008392334,30.700000762939453,31.5,31.29412269592285,1567400
2022-11-30,31.459999084472656,32.25,31.43000030517578,32.16999816894531,31.959741592407227,1774300
2022-12-01,31.920000076293945,32.38999938964844,31.530000686645508,32.220001220703125,32.00941848754883,668400
2022-12-02,32.38999938964844,33.650001525878906,31.81999969482422,33.0,32.78432083129883,733800
2022-12-05,32.93000030517578,32.93000030517578,31.68000030517578,32.08000183105469,31.87033462524414,602300
2022-12-06,32.220001220703125,32.33000183105469,30.790000915527344,31.190000534057617,30.98615074157715,1832200
2022-12-07,31.030000686645508,31.649999618530273,30.84000015258789,31.299999237060547,31.095430374145508,988700
2022-12-08,31.149999618530273,31.149999618530273,29.469999313354492,30.219999313354492,30.02248764038086,1664400
2022-12-09,30.299999237060547,30.31999969482422,29.209999084472656,29.420000076293945,29.227718353271484,719100
2022-12-12,29.299999237060547,29.639999389648438,27.299999237060547,27.770000457763672,27.588502883911133,2853800
2022-12-13,27.84000015258789,28.049999237060547,26.600000381469727,27.010000228881836,26.83346939086914,2191400
2022-12-14,27.030000686645508,27.3799991607666,25.18000030517578,26.81999969482422,26.644710540771484,2867700
