Date,Open,High,Low,Close,Adj Close,Volume
2022-09-26,6.170000076293945,6.190000057220459,5.659999847412109,5.699999809265137,5.501639366149902,1434600
2022-09-27,5.789999961853027,5.960000038146973,5.690000057220459,5.769999980926514,5.5692033767700195,1555300
2022-09-28,5.800000190734863,5.929999828338623,5.650000095367432,5.889999866485596,5.685027122497559,1399400
2022-09-29,5.820000171661377,5.980000019073486,5.760000228881836,5.929999828338623,5.723635196685791,1161100
2022-09-30,5.900000095367432,6.03000020980835,5.809999942779541,5.889999866485596,5.685027122497559,2521000
2022-10-03,5.989999771118164,6.570000171661377,5.889999866485596,6.449999809265137,6.225539207458496,1633900
2022-10-04,6.71999979019165,6.71999979019165,6.070000171661377,6.079999923706055,5.868415355682373,2075900
2022-10-05,6.110000133514404,6.53000020980835,5.980000019073486,6.510000228881836,6.283451557159424,1357700
2022-10-06,6.519999980926514,6.590000152587891,6.309999942779541,6.369999885559082,6.148323059082031,1228400
2022-10-07,6.380000114440918,6.579999923706055,6.199999809265137,6.239999771118164,6.0228471755981445,812500
2022-10-10,6.25,6.409999847412109,6.179999828338623,6.239999771118164,6.0228471755981445,468500
2022-10-11,6.210000038146973,6.25,6.0,6.090000152587891,5.878067493438721,532300
2022-10-13,6.019999980926514,6.050000190734863,5.78000020980835,5.78000020980835,5.578855514526367,1458100
2022-10-14,5.800000190734863,5.809999942779541,5.519999980926514,5.53000020980835,5.337555408477783,1102900
2022-10-17,5.5,5.800000190734863,5.5,5.699999809265137,5.501639366149902,1476500
2022-10-18,5.78000020980835,5.860000133514404,5.559999942779541,5.690000057220459,5.491987228393555,846500
2022-10-19,5.690000057220459,5.71999979019165,5.420000076293945,5.71999979019165,5.5209431648254395,1623700
2022-10-20,5.75,5.800000190734863,5.519999980926514,5.579999923706055,5.385815143585205,1826100
2022-10-21,5.570000171661377,5.949999809265137,5.369999885559082,5.840000152587891,5.636767387390137,1504300
2022-10-24,5.760000228881836,5.909999847412109,5.590000152587891,5.789999961853027,5.588507175445557,1323700
2022-10-25,5.75,6.039999961853027,5.630000114440918,5.96999979019165,5.762243270874023,1116000
2022-10-26,5.96999979019165,6.03000020980835,5.679999828338623,5.78000020980835,5.578855514526367,1522400
2022-10-27,5.829999923706055,6.190000057220459,5.78000020980835,6.159999847412109,5.94563102722168,1361200
2022-10-28,6.119999885559082,6.190000057220459,5.989999771118164,6.130000114440918,5.916675567626953,963300
2022-10-31,5.989999771118164,6.46999979019165,5.989999771118164,6.300000190734863,6.080759525299072,1651800
2022-11-01,6.360000133514404,6.409999847412109,6.019999980926514,6.170000076293945,5.955283164978027,1242700
2022-11-03,6.079999923706055,6.610000133514404,5.739999771118164,6.579999923706055,6.351015090942383,2217500
2022-11-04,6.679999828338623,6.71999979019165,6.329999923706055,6.340000152587891,6.119367599487305,1148000
2022-11-07,6.340000152587891,6.510000228881836,6.0,6.090000152587891,5.878067493438721,1651600
2022-11-08,6.03000020980835,6.389999866485596,5.880000114440918,6.389999866485596,6.167627334594727,1032400
2022-11-09,6.360000133514404,6.460000038146973,6.159999847412109,6.230000019073486,6.013195514678955,775100
2022-11-10,6.070000171661377,6.119999885559082,4.599999904632568,4.849999904632568,4.681219577789307,7915700
2022-11-11,4.860000133514404,4.929999828338623,4.559999942779541,4.599999904632568,4.439919471740723,3958200
2022-11-14,4.650000095367432,5.199999809265137,4.639999866485596,5.0,4.8259992599487305,2360300
2022-11-16,4.989999771118164,5.010000228881836,4.610000133514404,4.610000133514404,4.44957160949707,1173300
2022-11-17,4.550000190734863,4.929999828338623,4.449999809265137,4.820000171661377,4.652263641357422,2108100
2022-11-18,4.869999885559082,4.909999847412109,4.550000190734863,4.610000133514404,4.44957160949707,1074200
2022-11-21,4.659999847412109,4.71999979019165,4.409999847412109,4.550000190734863,4.391659736633301,1611800
2022-11-22,4.599999904632568,4.639999866485596,4.46999979019165,4.510000228881836,4.353051662445068,2240200
2022-11-23,4.5,4.610000133514404,4.369999885559082,4.610000133514404,4.44957160949707,788000
2022-11-24,4.630000114440918,4.869999885559082,4.599999904632568,4.75,4.584699630737305,760500
2022-11-25,4.75,4.800000190734863,4.449999809265137,4.449999809265137,4.295139312744141,2004500
2022-11-28,4.460000038146973,4.840000152587891,4.420000076293945,4.75,4.584699630737305,1764200
2022-11-29,4.789999961853027,4.789999961853027,4.619999885559082,4.71999979019165,4.555743217468262,790300
2022-11-30,4.739999771118164,4.949999809265137,4.610000133514404,4.900000095367432,4.7294793128967285,2932600
2022-12-01,4.889999866485596,5.019999980926514,4.630000114440918,4.760000228881836,4.594351768493652,1072300
2022-12-02,4.789999961853027,5.0,4.670000076293945,4.679999828338623,4.517135143280029,2002600
2022-12-05,4.659999847412109,4.809999942779541,4.550000190734863,4.699999809265137,4.536439418792725,1924300
2022-12-06,4.75,4.800000190734863,4.679999828338623,4.75,4.584699630737305,814600
2022-12-07,4.699999809265137,4.809999942779541,4.559999942779541,4.559999942779541,4.40131139755249,2272200
2022-12-08,4.550000190734863,4.570000171661377,4.170000076293945,4.239999771118164,4.092447280883789,3272800
2022-12-09,4.309999942779541,4.349999904632568,4.039999961853027,4.059999942779541,3.9187114238739014,1653500
2022-12-12,4.019999980926514,4.159999847412109,3.9600000381469727,4.079999923706055,3.9380154609680176,1022600
2022-12-13,4.110000133514404,4.269999980926514,4.059999942779541,4.079999923706055,3.9380154609680176,3675100
2022-12-14,4.059999942779541,4.320000171661377,3.9600000381469727,4.25,4.102099418640137,1105600
2022-12-15,4.260000228881836,4.360000133514404,4.179999828338623,4.230000019073486,4.0827956199646,671800
2022-12-16,4.300000190734863,4.789999961853027,4.239999771118164,4.789999961853027,4.623307228088379,4690200
2022-12-19,7.199999809265137,7.639999866485596,7.010000228881836,7.099999904632568,6.852919101715088,34087500
2022-12-20,7.070000171661377,7.349999904632568,6.96999979019165,7.28000020980835,7.026655197143555,8137200
2022-12-21,7.269999980926514,7.420000076293945,7.159999847412109,7.300000190734863,7.04595947265625,2975700
2022-12-22,7.289999961853027,7.289999961853027,7.0,7.099999904632568,7.099999904632568,3630000
2022-12-23,7.039999961853027,7.349999904632568,7.010000228881836,7.289999961853027,7.289999961853027,1356600
2022-12-26,7.289999961853027,7.389999866485596,7.170000076293945,7.389999866485596,7.389999866485596,451500
2022-12-27,7.389999866485596,7.389999866485596,7.039999961853027,7.300000190734863,7.300000190734863,1141700
2022-12-28,7.320000171661377,7.380000114440918,7.170000076293945,7.300000190734863,7.300000190734863,1607100
2022-12-29,7.300000190734863,7.599999904632568,7.130000114440918,7.260000228881836,7.260000228881836,1358600
2023-01-02,7.190000057220459,7.329999923706055,7.050000190734863,7.260000228881836,7.260000228881836,922300
2023-01-03,7.130000114440918,7.349999904632568,7.130000114440918,7.230000019073486,7.230000019073486,891300
2023-01-04,7.159999847412109,7.349999904632568,7.150000095367432,7.210000038146973,7.210000038146973,716100
2023-01-05,7.329999923706055,7.329999923706055,7.190000057220459,7.300000190734863,7.300000190734863,1153400
2023-01-06,7.320000171661377,7.349999904632568,7.150000095367432,7.300000190734863,7.300000190734863,957000
2023-01-09,7.230000019073486,7.480000019073486,7.230000019073486,7.429999828338623,7.429999828338623,1204300
2023-01-10,7.360000133514404,7.610000133514404,7.340000152587891,7.590000152587891,7.590000152587891,1673400
2023-01-11,7.599999904632568,8.130000114440918,7.539999961853027,7.800000190734863,7.800000190734863,22023800
2023-01-12,7.789999961853027,7.880000114440918,7.639999866485596,7.710000038146973,7.710000038146973,318100
