Date,Open,High,Low,Close,Adj Close,Volume
2022-09-26,21.719999313354492,21.729999542236328,20.719999313354492,20.899999618530273,20.15589141845703,500200
2022-09-27,20.889999389648438,21.510000228881836,20.8700008392334,21.399999618530273,20.638090133666992,915800
2022-09-28,21.399999618530273,21.559999465942383,21.149999618530273,21.389999389648438,20.62844467163086,756100
2022-09-29,21.079999923706055,21.290000915527344,20.200000762939453,21.200000762939453,20.44521141052246,1235200
2022-09-30,21.100000381469727,21.520000457763672,20.8799991607666,21.40999984741211,20.647733688354492,733500
2022-10-03,21.6200008392334,22.270000457763672,21.479999542236328,22.110000610351562,21.322811126708984,2056400
2022-10-04,22.299999237060547,22.43000030517578,20.860000610351562,20.940000534057617,20.194467544555664,1544700
2022-10-05,21.040000915527344,21.540000915527344,20.3700008392334,21.350000381469727,20.58987045288086,1412900
2022-10-06,21.5,21.989999771118164,21.3799991607666,21.760000228881836,20.985273361206055,1269600
2022-10-07,21.84000015258789,22.040000915527344,21.56999969482422,21.709999084472656,20.93705177307129,645800
2022-10-10,21.760000228881836,21.780000686645508,21.5,21.719999313354492,20.94669532775879,431500
2022-10-11,21.579999923706055,22.299999237060547,21.520000457763672,22.239999771118164,21.448183059692383,1013000
2022-10-13,22.200000762939453,22.639999389648438,21.889999389648438,22.579999923706055,21.776077270507812,681900
2022-10-14,22.639999389648438,22.920000076293945,21.940000534057617,22.110000610351562,21.322811126708984,592800
2022-10-17,22.190000534057617,22.670000076293945,22.010000228881836,22.3700008392334,21.57355499267578,605100
2022-10-18,22.610000610351562,22.799999237060547,22.399999618530273,22.729999542236328,21.92073631286621,989100
2022-10-19,22.850000381469727,23.950000762939453,22.809999465942383,23.84000015258789,22.99121856689453,1981400
2022-10-20,23.850000381469727,24.420000076293945,23.68000030517578,24.360000610351562,23.492704391479492,1562700
2022-10-21,24.170000076293945,25.270000457763672,24.170000076293945,24.899999618530273,24.013477325439453,1918700
2022-10-24,24.489999771118164,25.31999969482422,24.420000076293945,25.139999389648438,24.244932174682617,879100
2022-10-25,25.149999618530273,25.25,24.700000762939453,24.8700008392334,23.984546661376953,768600
2022-10-26,24.84000015258789,25.200000762939453,24.43000030517578,24.799999237060547,23.917037963867188,679400
2022-10-27,25.940000534057617,26.010000228881836,24.899999618530273,25.959999084472656,25.035737991333008,2049000
2022-10-28,25.8700008392334,26.139999389648438,25.329999923706055,25.549999237060547,24.640335083007812,1252200
2022-10-31,25.049999237060547,26.0,24.739999771118164,25.899999618530273,24.977874755859375,1265300
2022-11-01,25.899999618530273,26.18000030517578,25.209999084472656,25.850000381469727,24.929655075073242,1128900
2022-11-03,25.559999465942383,26.15999984741211,25.459999084472656,26.010000228881836,25.083959579467773,776500
2022-11-04,26.15999984741211,26.350000381469727,25.59000015258789,25.799999237060547,24.88143539428711,725600
2022-11-07,25.559999465942383,25.56999969482422,24.829999923706055,25.059999465942383,24.167781829833984,650900
2022-11-08,24.84000015258789,24.899999618530273,23.950000762939453,24.799999237060547,23.917037963867188,1165100
2022-11-09,24.68000030517578,25.329999923706055,24.139999389648438,24.450000762939453,23.579500198364258,1056400
2022-11-10,24.440000534057617,24.440000534057617,22.15999984741211,22.530000686645508,21.727859497070312,1914400
2022-11-11,22.530000686645508,23.09000015258789,21.920000076293945,22.309999465942383,21.515689849853516,1272900
2022-11-14,22.229999542236328,23.049999237060547,22.100000381469727,22.43000030517578,21.631418228149414,722100
2022-11-16,23.020000457763672,23.020000457763672,21.329999923706055,21.549999237060547,20.78274917602539,1503800
2022-11-17,21.299999237060547,21.610000610351562,20.469999313354492,21.3799991607666,20.61880111694336,1904100
2022-11-18,21.709999084472656,22.450000762939453,21.479999542236328,21.690000534057617,20.91776466369629,1231500
2022-11-21,21.809999465942383,22.110000610351562,21.239999771118164,21.65999984741211,20.888832092285156,670300
2022-11-22,21.780000686645508,22.170000076293945,21.15999984741211,21.34000015258789,20.58022689819336,729500
2022-11-23,21.280000686645508,21.920000076293945,21.1299991607666,21.459999084472656,20.695953369140625,763900
2022-11-24,22.290000915527344,23.280000686645508,22.079999923706055,23.100000381469727,22.277565002441406,1134700
2022-11-25,23.100000381469727,23.31999969482422,22.030000686645508,22.3799991607666,21.58319854736328,645800
2022-11-28,22.40999984741211,22.899999618530273,21.8799991607666,22.010000228881836,21.22637176513672,1166300
2022-11-29,20.799999237060547,21.43000030517578,20.690000534057617,21.1200008392334,21.1200008392334,646000
2022-11-30,21.09000015258789,21.280000686645508,19.790000915527344,20.729999542236328,20.729999542236328,1736100
2022-12-01,20.790000915527344,21.299999237060547,20.56999969482422,20.90999984741211,20.90999984741211,746800
2022-12-02,21.020000457763672,21.690000534057617,20.799999237060547,21.649999618530273,21.649999618530273,808500
2022-12-05,21.59000015258789,21.780000686645508,21.100000381469727,21.100000381469727,21.100000381469727,857000
2022-12-06,21.350000381469727,21.940000534057617,21.049999237060547,21.850000381469727,21.850000381469727,679300
